incident_id,case_number,incident_datetime,incident_type,incident_description,address_1,City,state,Latitude,Longitude,created_date,updated_date,location,hour_of_day,day_of_week,parent_incident_type
"848,427,702",18-1220949,2018 May 02 09:00:00 PM,ROBBERY,Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,WILLIAM ST & PINE ST,BUFFALO,NY,42.88495303,-78.86347925,2018 May 03 04:36:59 AM,2019 Sep 23 11:31:30 PM,POINT (-78.86347925230302 42.88495302628878),21,Wednesday,Robbery
"848,420,973",18-1220987,2018 May 02 09:35:00 PM,UUV,Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,2800 Block BAILEY AV,BUFFALO,NY,42.93341171,-78.81339896,2018 May 03 02:00:09 AM,2019 Sep 23 11:31:31 PM,POINT (-78.81339896326273 42.93341171454546),21,Wednesday,Theft of Vehicle
"850,306,157",18-1221012,2018 May 02 10:18:04 PM,UUV,Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,MAIN ST & LISBON AV,BUFFALO,NY,42.94871821,-78.82865797,2018 May 04 04:43:02 PM,2019 Sep 23 11:30:48 PM,POINT (-78.82865796864927 42.94871821265442),22,Wednesday,Theft of Vehicle
"848,445,680",18-1230086,2018 May 02 12:00:00 PM,UUV,Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,1500 Block CLINTON ST,BUFFALO,NY,42.87251081,-78.82037257,2018 May 03 09:39:22 AM,2019 Sep 23 11:30:49 PM,POINT (-78.82037256549417 42.87251080874499),12,Wednesday,Theft of Vehicle
"855,445,864",18-1440131,2018 May 24 02:00:00 AM,BURGLARY,Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,1 Block RABIN TE,BUFFALO,NY,42.89015282,-78.87977256,2018 May 24 11:43:59 AM,2019 Sep 23 11:33:34 PM,POINT (-78.87977256015827 42.89015281995773),2,Thursday,Breaking & Entering
"855,474,883",18-1440467,2018 May 24 01:59:00 PM,BURGLARY,Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,100 Block RILEY ST,BUFFALO,NY,42.90968239,-78.860605,2018 May 24 07:32:35 PM,2019 Sep 23 11:33:35 PM,POINT (-78.86060499726625 42.90968239293613),13,Thursday,Breaking & Entering
"855,478,188",18-1440525,2018 May 24 02:15:00 PM,LARCENY/THEFT,Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,2000 Block ELMWOOD AV,BUFFALO,NY,42.95428001,-78.87862333,2018 May 24 08:43:41 PM,2019 Sep 23 11:32:52 PM,POINT (-78.87862332965805 42.95428000686829),14,Thursday,Theft
"857,770,076",18-1690168,2018 Jun 18 12:01:00 AM,UUV,Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,100 Block BIRD AV,BUFFALO,NY,42.92611205,-78.89499201,2018 Jun 18 12:16:26 PM,2019 Sep 23 11:33:33 PM,POINT (-78.89499201482046 42.926112046304226),0,Monday,Theft of Vehicle
"855,491,068",18-1440457,2018 May 24 01:46:37 AM,LARCENY/THEFT,Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,1 Block DELAWARE AV,BUFFALO,NY,42.88472202,-78.87896299,2018 May 25 12:37:37 AM,2018 May 31 07:12:57 PM,POINT (-78.87896298903046 42.884722019767175),1,Thursday,Theft
"849,959,969",18-1230601,2018 May 03 08:00:00 AM,UUV,Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,800 Block RICHMOND AV,BUFFALO,NY,42.92749495,-78.88054898,2018 May 03 11:21:24 PM,2019 Sep 23 11:30:34 PM,POINT (-78.8805489753812 42.92749495018279),8,Thursday,Theft of Vehicle
"850,879,197",18-1240548,2018 May 03 09:30:00 PM,UUV,Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,900 Block NORTHAMPTON ST,BUFFALO,NY,42.90694967,-78.83185162,2018 May 04 09:13:20 PM,2019 Sep 23 11:31:32 PM,POINT (-78.83185162358171 42.90694966757464),21,Thursday,Theft of Vehicle
"855,459,854",18-1440279,2018 May 24 07:00:00 AM,LARCENY/THEFT,Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,1200 Block GENESEE ST,BUFFALO,NY,42.90505299,-78.83341165,2018 May 24 02:53:19 PM,2019 Sep 23 11:34:02 PM,POINT (-78.83341165465417 42.90505299499344),7,Thursday,Theft
"848,445,679",18-1230015,2018 May 03 12:30:29 AM,ROBBERY,Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,BUSTI AV & 7TH ST,BUFFALO,NY,42.88704723,-78.88169802,2018 May 03 09:39:22 AM,2019 Sep 23 11:31:32 PM,POINT (-78.88169802359182 42.88704722817148),0,Thursday,Robbery
"851,153,967",18-1230993,2018 May 03 10:30:00 PM,UUV,Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,WOHLERS AV & E FERRY ST,BUFFALO,NY,42.9147058,-78.84812169,2018 May 04 11:39:10 PM,2019 Sep 23 11:31:30 PM,POINT (-78.84812169328087 42.9147057975328),22,Thursday,Theft of Vehicle
"855,450,667",18-1440148,2018 May 24 07:24:11 AM,LARCENY/THEFT,Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,1000 Block E LOVEJOY ST,BUFFALO,NY,42.88949341,-78.80778759,2018 May 24 01:25:42 PM,2019 Sep 23 11:34:04 PM,POINT (-78.8077875908621 42.88949341159816),7,Thursday,Theft
"878,039,040",18-2600458,2018 Sep 13 01:52:00 AM,LARCENY/THEFT,Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,100 Block WINDSOR AV,BUFFALO,NY,42.92831442,-78.8712555,2018 Sep 17 07:51:59 PM,2018 Sep 24 09:16:18 PM,POINT (-78.8712554973292 42.92831442267512),1,Thursday,Theft
"878,039,041",18-2600486,2018 Sep 12 12:00:00 AM,LARCENY/THEFT,Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,100 Block E NORTH ST,BUFFALO,NY,42.90157118,-78.85616455,2018 Sep 17 07:51:59 PM,2019 Sep 23 11:33:09 PM,POINT (-78.85616454687194 42.90157118461039),0,Wednesday,Theft
"878,035,193",18-2600349,2018 Sep 14 09:30:00 AM,LARCENY/THEFT,Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,100 Block CONNECTICUT ST,BUFFALO,NY,42.90375657,-78.89237866,2018 Sep 17 06:26:40 PM,2019 Sep 23 11:34:59 PM,POINT (-78.89237866135768 42.90375657299313),9,Friday,Theft
"878,039,042",18-2600490,2018 Sep 14 07:00:00 PM,LARCENY/THEFT,Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,1 Block ROBERTS AV,BUFFALO,NY,42.87076315,-78.8162624,2018 Sep 17 07:51:59 PM,2019 Sep 23 11:33:09 PM,POINT (-78.8162624013511 42.87076315206517),19,Friday,Theft
"878,120,266",18-2601015,2018 Sep 15 01:34:00 PM,LARCENY/THEFT,Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,1800 Block ELMWOOD AV,BUFFALO,NY,42.94915367,-78.87680595,2018 Sep 18 06:42:43 AM,2019 Sep 23 11:33:11 PM,POINT (-78.8768059456345 42.94915367211475),13,Saturday,Theft
"878,039,043",18-2600520,2018 Sep 15 08:00:00 PM,LARCENY/THEFT,Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,500 Block WASHINGTON ST,BUFFALO,NY,42.88753733,-78.87248372,2018 Sep 17 07:51:59 PM,2019 Sep 23 11:33:10 PM,POINT (-78.87248372316242 42.887537331003685),20,Saturday,Theft
"882,186,270",18-2920919,2018 Oct 09 10:45:00 PM,LARCENY/THEFT,Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,1900 Block ELMWOOD AV,BUFFALO,NY,42.95176183,-78.87622069,2018 Oct 20 02:47:48 AM,2019 Sep 23 11:34:10 PM,POINT (-78.87622068612862 42.951761833715004),22,Tuesday,Theft
"850,879,194",18-1240305,2018 May 04 11:15:00 AM,UUV,Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,200 Block CHADDUCK AV,BUFFALO,NY,42.95609944,-78.90597649,2018 May 04 09:13:20 PM,2019 Sep 23 11:31:30 PM,POINT (-78.90597648801366 42.95609943610523),11,Friday,Theft of Vehicle
"855,478,187",18-1440399,2018 May 24 12:20:00 PM,LARCENY/THEFT,Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,300 Block DODGE ST,BUFFALO,NY,42.90596223,-78.85581065,2018 May 24 08:43:41 PM,2019 Sep 23 11:33:34 PM,POINT (-78.85581065498405 42.90596223254294),12,Thursday,Theft
"855,474,933",18-1440404,2018 May 24 12:39:00 PM,LARCENY/THEFT,Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,CLINTON ST & BAILEY AV,BUFFALO,NY,42.87207256,-78.81999784,2018 May 24 07:32:38 PM,2019 Sep 23 11:34:39 PM,POINT (-78.81999783719233 42.87207256092361),12,Thursday,Theft
"851,264,074",18-1260239,2018 May 05 03:00:00 PM,UUV,Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,1 Block GOULDING AV,BUFFALO,NY,42.91525154,-78.84943062,2018 May 06 01:57:30 PM,2019 Sep 23 11:31:30 PM,POINT (-78.84943061990175 42.915251537161815),15,Saturday,Theft of Vehicle
"861,322,661",18-1780036,2018 Jun 27 12:30:00 PM,ASSAULT,Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,1 Block BISSELL AV,BUFFALO,NY,42.90490954,-78.82351997,2018 Jun 27 01:15:03 PM,2018 Jul 04 02:46:23 PM,POINT (-78.82351997361789 42.90490954232319),12,Wednesday,Assault
"845,196,362",18-1200327,2018 Apr 29 11:00:00 PM,UUV,Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,1 Block BRIDGEMAN,BUFFALO,NY,42.94219358,-78.8837942,2018 Apr 30 05:32:51 PM,2019 Sep 23 11:32:04 PM,POINT (-78.88379419922185 42.942193583186864),23,Sunday,Theft of Vehicle
"846,867,035",18-1210532,2018 Apr 29 11:00:00 PM,UUV,Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,200 Block LAUREL ST,BUFFALO,NY,42.91026803,-78.85668817,2018 May 02 05:24:28 PM,2019 Sep 23 11:30:43 PM,POINT (-78.85668816794609 42.91026802611585),23,Sunday,Theft of Vehicle
"855,776,593",18-1480603,2018 May 28 04:20:00 PM,LARCENY/THEFT,Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,700 Block ELMWOOD AV,BUFFALO,NY,42.91709939,-78.87911772,2018 May 28 10:55:22 PM,2019 Sep 23 11:32:58 PM,POINT (-78.87911771620631 42.91709939410466),16,Monday,Theft
"855,973,703",18-1510177,2018 May 28 09:00:00 PM,ASSAULT,Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,1 Block INDIAN CHURCH RD,BUFFALO,NY,42.85245992,-78.80310365,2018 May 31 12:14:09 PM,2019 Sep 23 11:34:06 PM,POINT (-78.80310365422197 42.852459919396736),21,Monday,Assault
"855,842,189",18-1490469,2018 May 28 09:00:00 AM,LARCENY/THEFT,Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,1 Block FRANKLIN ST,BUFFALO,NY,42.88258403,-78.87809462,2018 May 29 06:53:36 PM,2018 Jun 06 03:19:44 AM,POINT (-78.8780946178221 42.88258402653575),9,Monday,Theft
"921,859,395",19-1540898,2019 Jun 03 08:31:18 AM,LARCENY/THEFT,Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,100 Block LAKEVIEW AV,BUFFALO,NY,42.89924766,-78.89567775,2019 Jun 04 02:57:28 AM,2019 Jun 04 08:24:35 AM,POINT (-78.89567775391785 42.89924765884611),8,Monday,Theft
